Drop Down,Drop Down.1,Drop Down.2,Drop Down.3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Drop Down.4,Drop Down.5,251031 - added column from Synthetics,251031 - added column from Synthetics .1,251031 - added column from Synthetics .2
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Development,Product Design & Knowledge,API form (salt/polymorph) locked for late development (except for ASD formulations) based on continuous efforts to understand the polymorphic landscape . API form selection report needs to be updated to document final form selection and endorsed by Solid State Expert Team even when no form switch is required.  [P&MS] M3. ,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Development,Product Design & Knowledge,Polymorphism landscape well understood and the relevant (pseudo)polymorphic forms defined.  (P&MS) M3.,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Development,Product Design & Knowledge,QA for commercial API initiated at CMC level and where needed impacting synthesis decision. ,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Development,Process Design & Understanding,"Failure modes for API solid state defined, understood and designed out to the extent possible (P&MS/CTU)) M3.",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Development,Miscellaneous,API cost simulation & sensitivity analysis based on anticipated sales price and sales forecast from Marketing and compared with JSC-VCL delivered cost target,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Development,Product Design & Knowledge,Perform salt and/or cocrystal screen in view of IP [P&MS] M3.,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Development,Process Design & Understanding,"First version of Best Process assessment done: proposed comm. synthesis route locked and supported by appropriate experimentation, Proof of concept batch, and science",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Development,Process Design & Understanding,Regulatory starting materials proposed for commercial,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Development,Product Design & Knowledge,Preliminary control strategy for API,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Development,API process/materials Design Space,"Deliver preliminary BOM (List of materials with supplier used in synthesis (from GMP SM onwards) to support Qualification for clinical (RM,SM and/or API): API-SI to ASL + QI)",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",API Development,Product Design & Knowledge,"""Product Compliance Focus Area"" consulted and Nitrosamine strategy aligned for API.",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",CMCRA,CMC Regulatory Dossier Development,"Regulatory strategy document, which will include regulatory risk assessment and mitigation strategy and the EHS/Compliance/Regulatory requirement for compound handling, planned HA meetings, outcomes of any HA meetings documented, overview of any Q&A from HA in Phase 1",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",CMCRA,CMC Regulatory Dossier Development,Country specify requirement in CLRR database,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",CMCRA,CMC Regulatory Dossier Development,"Assess Regulatory feasibility of QbD: consider  nature of API synthesis  and DP formulation type, development work already performed (API/DP) and development strategy, current regulatory environment to enable  decision to adopt a full QbD, hybrid or traditional approach",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",CMCRA; DDO,CMC Regulatory Dossier Development,Ph2 IND/CTA completed,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",Combination Products / Devices,Design Control & Risk Management,"If required, complete CDCP (Clinical Design Control Process) for Phase 2:
*CDCP Development Plan
*Clinical Device Traceability Matrix
*Clinical Device Risk Management (PRA)
*Clinical Device Design Review
*Clinical Device Development DHF
",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",Combination Products / Devices,Product Design & Knowledge,"Complete/update for Phase 2 device if applicable:
*Define/update critical and essential technical and usability performance requirements to support phase 2 studies
* Define/upate test strategy. If required develop methods to verify technical and usability requirements are met
*If required, conduct combination product stability test suitable for phase 2
*Collect data (from supplier and/or Janssen's own testing) to verify design requirements are met
*Create/Update IFU
*Select package design
*Define and provide traning to site staff/patients ",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",Combination Products / Devices,Product Design & Knowledge,"Phase 3/Commercial Device:
*Select device
*Collect user group and user environment information
*Define/update critical and essential technical and usability and performance requirements",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",Combination Products / Devices,Process Design & Understanding,"Map out options for Registration/Commercial Production - These may include but are not limited to:
*Device component manufacturing
*Subassembly
*Final assembly
*Packaging",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",Combination Products / Devices,Product/process Design Space,"Review and if required update specification and process windows for Phase 2. These may include:
*incoming inspection specifications for device components/raw materials, including shelf life
*release specification for combination product, including shelf life
*primary container (unfilled and filled) specifications that are related to device function
*identify critical process parameters (component, subassembly, final assembly, etc) and range",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",Combination Products / Devices,Product Design & Knowledge,"Identify and implement suitable manfuaturing controls for Phase 2:
*Incoming and release tests
*in-process control/inspection",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",Combination Products / Devices,Process Design & Understanding,Select and implement suitable (Fit-for-Purpose) manufacturing process for Phase 2 If required,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",Combination Products / Devices,Process Design & Understanding,Mfg process suitable for Phase 3 volumes identified,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",Combination Products / Devices,Product Design & Knowledge,Evaluate existing and if required update/create acceptance criteria and sample size for incoming and release tests based on risk assessement for Phase 2,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",Combination Products / Devices,Design Control & Risk Management,"CPDP Protolfio Management & Concept Feasibility Stage:
*Combination Product Feasibility Report
*Create User Description and User Requirement Document for phase 3/Commercial design based on Phase 1, HF studies, TPP (if available) and other learnings",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Analytics Development,DP Analytics Development,"Sensitive polymorphic purity methods developed/qualified? to check , optimize DP concept and process (P&MS)
",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Analytics Development,DP Analytics Development,Complete Excipient compatibility evaluation,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Analytics Development,DP Analytics Development,RiPBS report with Shelf life prediction for selected clinical formulation (supports development package; not for filing),,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Analytics Development,DP Analytics Development,Release testing Excipients (P&MS),,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Analytics Development,DP Analytics Development,DP test methods developed fit-for-purpose and qualified,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Analytics Development,DP Analytics Development,DP characterization at release and stability including solid state (AD/P&MS),,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Analytics Development,DP Analytics Development,Accelerated Physical and chemical stability  studies on DP concepts performed to select preferred  one (AD/P&MS),,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Analytics Development,DP Analytics Development,DP stability protocol and studies initiated (if formulation/packaging/methods changed),,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Analytics Development,DP Analytics Development,DP stability storage statements updated,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Analytics Development,DP Analytics Development,Batch overview of relevant formulations,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Analytics Development,DP Analytics Development,DP specifications defined for clinical filings,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Analytics Development,DP Analytics Development,Paper based assessment of potential use of advanced monitoring tools (NIR) for testing & additional process knowledge at Lab (F2M only),,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Development,Product Design & Knowledge,Ph2b DP selection rationale documented in Formulation Decision Matrix v2 according to Formulation Design Initiative (FDI) guidelines.,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Development,Product Design & Knowledge,"Assessment whether Nitrosamine risk factors are present in the  DP  formulation /process and optimization plan, and reviewed by Compliance Focus Area [P&MS]",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Development,Product Design & Knowledge,"Ph2b DP concept selected based on matrix table criteria according to Formulation Design Initiative guidelines (eg manufacturability, stability, PK, phys-chem characterization, chemical and solid-state excipient compatibility,  IP)",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Development,Product Design & Knowledge,Platform excipients /suppliers if possible. Non std excipients/suppliers if justified.  If enabling : High -Throughput screening of Formulation/Excipients  options [P&MS] ,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Development,Product Design & Knowledge,DP Solid state strategy for late development defined and reviewed by Solid State Focus Area [P&MS] ,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Development,Process Design & Understanding,Close to final mfg process techniques according to decision tree [TV-TRG-08773] based upon Reliable Technology with good manufacturability,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Development,Continuous Mfg,"High level E2E CM-strategy & draft plan & clinical control strategy plan (EO-SG4 vs SG5 - FD-plan) (CM-Council), inc. sourcing strategy, API-needs/plan/budget impact, strategic capacity risks, throughput strategy, runtime strategy,... (SG5 > ""detailed"" FD-plan in SG5), including plan to include PPQ data in MAA (CM regarded as new technology)",,,,,,,
SM,8,Clinical Phase 3; API & DP Registration Batch Manufacture Readiness,API Development,Product Design & Knowledge,Criticality Analysis report approved prior to start of API registration batches.,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Development,Product Design & Knowledge,"Blinding strategy re-evaluated based on clinical development plan (placebo need & timing; options for blinding eg overencapsulation, matching (coated) placebo formulation, packaging design, etc)",,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Development,Process Design & Understanding,Compatability testing (DP and equipment train) complete and acceptable ,,,,,,,
SM,4,"4A: Commercial API synthesis lock
4B: DP concept lock for Phase 2b",DP Development,Product Design & Knowledge,Ph2b DP reliable design close to Ph3/ Commercial (preferably platform) based upon Reliable Delivery Technology (platform: prior knowledge//enabling: appropriate experiments & science),,,,,,,
